locus_tag	ftype	length_bp	gene	EC_number	COG	product
GKLDFEFB_01566	CDS	846				hypothetical protein
GKLDFEFB_01567	CDS	735				hypothetical protein
GKLDFEFB_01568	CDS	1167	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
GKLDFEFB_01569	CDS	375	gcvH_1		COG0509	Glycine cleavage system H protein
GKLDFEFB_01570	CDS	1260	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
GKLDFEFB_01571	CDS	1695	yveA_2		COG0531	Aspartate-proton symporter
GKLDFEFB_01572	CDS	1383	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
GKLDFEFB_01573	CDS	273				hypothetical protein
GKLDFEFB_01574	CDS	393				hypothetical protein
GKLDFEFB_01575	CDS	1008				hypothetical protein
GKLDFEFB_01576	CDS	525				hypothetical protein
GKLDFEFB_01577	CDS	264				hypothetical protein
GKLDFEFB_01578	CDS	750				hypothetical protein
GKLDFEFB_01579	CDS	555				hypothetical protein
GKLDFEFB_01580	CDS	831	nadE_1	6.3.1.5		NH(3)-dependent NAD(+) synthetase
GKLDFEFB_01581	CDS	348				hypothetical protein
GKLDFEFB_01582	CDS	642	dsbB			Disulfide bond formation protein B
GKLDFEFB_01583	CDS	165				hypothetical protein
GKLDFEFB_01584	CDS	831				hypothetical protein
GKLDFEFB_01585	CDS	807				hypothetical protein
GKLDFEFB_01586	CDS	420				hypothetical protein
GKLDFEFB_01587	CDS	456				hypothetical protein
GKLDFEFB_01588	CDS	768		4.2.1.150	COG1024	Crotonyl-CoA hydratase
GKLDFEFB_01589	CDS	1164	ldtB_1	2.3.2.-	COG1376	L,D-transpeptidase 2
GKLDFEFB_01590	CDS	1188	ldtB_2	2.3.2.-	COG1376	L,D-transpeptidase 2
GKLDFEFB_01591	CDS	2418	glgX_1	3.2.1.-	COG1523	Glycogen operon protein GlgX 
GKLDFEFB_01592	CDS	1887		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GKLDFEFB_01593	CDS	2016		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GKLDFEFB_01594	CDS	1479	stp_1			Multidrug resistance protein Stp
GKLDFEFB_01595	CDS	1440	rox_1			Rifampicin monooxygenase
GKLDFEFB_01596	CDS	1524		3.1.1.1	COG2272	Carboxylesterase
GKLDFEFB_01597	CDS	1104	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
GKLDFEFB_01598	CDS	894	sigJ_3			ECF RNA polymerase sigma factor SigJ
GKLDFEFB_01599	CDS	507				hypothetical protein
GKLDFEFB_01600	CDS	255				hypothetical protein
GKLDFEFB_01601	CDS	2265		3.4.-.-		Transglutaminase-activating metalloprotease
GKLDFEFB_01602	CDS	1647		3.4.-.-		Transglutaminase-activating metalloprotease
GKLDFEFB_01603	CDS	693	degU_2		COG2197	Transcriptional regulatory protein DegU
GKLDFEFB_01604	CDS	1617				hypothetical protein
GKLDFEFB_01605	CDS	990	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
GKLDFEFB_01606	CDS	978	cdhR_3		COG4977	HTH-type transcriptional regulator CdhR
GKLDFEFB_01607	CDS	288				hypothetical protein
GKLDFEFB_01608	CDS	2718	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
GKLDFEFB_01609	CDS	1197	pstI	3.4.21.111	COG1404	Aqualysin-1
GKLDFEFB_01610	CDS	2004	glgE1	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1
GKLDFEFB_01611	CDS	1701	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
GKLDFEFB_01612	CDS	1566	mak	2.7.1.175	COG3281	Maltokinase
GKLDFEFB_01613	CDS	2511	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
GKLDFEFB_01614	CDS	1065	yajO_3	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
GKLDFEFB_01615	CDS	432				hypothetical protein
GKLDFEFB_01616	CDS	579				hypothetical protein
GKLDFEFB_01617	CDS	1710	qacA_1		COG0477	Antiseptic resistance protein
GKLDFEFB_01618	CDS	651				hypothetical protein
GKLDFEFB_01619	CDS	1389	dctA2		COG1301	C4-dicarboxylate transport protein 2
GKLDFEFB_01620	CDS	1767	dcuS_2	2.7.13.3	COG3290	Sensor histidine kinase DcuS
GKLDFEFB_01621	CDS	690	dcuR		COG4565	Transcriptional regulatory protein DcuR
GKLDFEFB_01622	CDS	1365				hypothetical protein
GKLDFEFB_01623	CDS	921	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
GKLDFEFB_01624	CDS	852	dasC_2		COG0395	Diacetylchitobiose uptake system permease protein DasC
GKLDFEFB_01625	CDS	699	sprB_1	3.4.21.81		Streptogrisin-B
GKLDFEFB_01626	CDS	4086	tolB_4			Tol-Pal system protein TolB
GKLDFEFB_01627	CDS	702				hypothetical protein
GKLDFEFB_01628	CDS	645				Thioredoxin-like reductase
GKLDFEFB_01629	CDS	780			COG1136	putative ABC transporter ATP-binding protein
GKLDFEFB_01630	CDS	2604				hypothetical protein
GKLDFEFB_01631	CDS	981				hypothetical protein
GKLDFEFB_01632	CDS	1659	katA_1	1.11.1.6	COG0753	Catalase
GKLDFEFB_01633	CDS	306				hypothetical protein
GKLDFEFB_01634	CDS	261				hypothetical protein
GKLDFEFB_01635	CDS	399				hypothetical protein
GKLDFEFB_01636	CDS	420				hypothetical protein
GKLDFEFB_01637	CDS	1026	pfkA2_2	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 2
GKLDFEFB_01638	CDS	2100	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
GKLDFEFB_01639	CDS	1212	ackA	2.7.2.1	COG0282	Acetate kinase
GKLDFEFB_01640	CDS	1428	pyk_1	2.7.1.40	COG0469	Pyruvate kinase
GKLDFEFB_01641	CDS	552				hypothetical protein
GKLDFEFB_01642	CDS	3102				hypothetical protein
GKLDFEFB_01643	CDS	1254				hypothetical protein
GKLDFEFB_01644	CDS	855				hypothetical protein
GKLDFEFB_01645	CDS	1377				hypothetical protein
GKLDFEFB_01646	CDS	507				hypothetical protein
GKLDFEFB_01647	CDS	633				hypothetical protein
GKLDFEFB_01648	CDS	963			COG3118	putative protein
GKLDFEFB_01649	CDS	705				hypothetical protein
GKLDFEFB_01650	CDS	1020	strE_2	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
GKLDFEFB_01651	CDS	1173	murG_1	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
GKLDFEFB_01652	CDS	825	mprA_1			Response regulator MprA
GKLDFEFB_01653	CDS	1398	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
GKLDFEFB_01654	CDS	576				hypothetical protein
GKLDFEFB_01655	CDS	2343	secDF		COG0341	Protein translocase subunit SecDF
GKLDFEFB_01656	CDS	1701	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
GKLDFEFB_01657	CDS	333				putative protein
GKLDFEFB_01658	CDS	510				hypothetical protein
GKLDFEFB_01659	CDS	1314	entS_2			Enterobactin exporter EntS
GKLDFEFB_01660	CDS	999				hypothetical protein
GKLDFEFB_01661	CDS	306				hypothetical protein
GKLDFEFB_01662	CDS	345				hypothetical protein
GKLDFEFB_01663	CDS	594				hypothetical protein
GKLDFEFB_01664	CDS	651				hypothetical protein
GKLDFEFB_01665	CDS	786				hypothetical protein
GKLDFEFB_01666	CDS	477				hypothetical protein
GKLDFEFB_01667	CDS	1404	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
GKLDFEFB_01668	CDS	663	tcrA_3		COG0745	Transcriptional regulatory protein TcrA
GKLDFEFB_01669	CDS	651				hypothetical protein
GKLDFEFB_01670	CDS	885				hypothetical protein
GKLDFEFB_01671	CDS	969		3.6.-.-	COG1703	putative GTPase
GKLDFEFB_01672	CDS	1209		2.3.1.9	COG0183	putative acetyl-CoA acetyltransferase
GKLDFEFB_01673	CDS	474	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
GKLDFEFB_01674	CDS	4245				hypothetical protein
GKLDFEFB_01675	CDS	939				hypothetical protein
GKLDFEFB_01676	CDS	1104	bcrA_1			Bacitracin transport ATP-binding protein BcrA
GKLDFEFB_01677	CDS	774				hypothetical protein
GKLDFEFB_01678	CDS	1263	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GKLDFEFB_01679	CDS	1311				hypothetical protein
GKLDFEFB_01680	CDS	318				hypothetical protein
GKLDFEFB_01681	CDS	1029	luxA	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
GKLDFEFB_01682	CDS	393				hypothetical protein
GKLDFEFB_01683	CDS	660	nucS	3.1.-.-	COG1637	Endonuclease NucS
GKLDFEFB_01684	CDS	2517				hypothetical protein
GKLDFEFB_01685	CDS	324				hypothetical protein
GKLDFEFB_01686	CDS	849		1.1.1.35	COG1250	3-hydroxybutyryl-CoA dehydrogenase
GKLDFEFB_01687	CDS	642				hypothetical protein
GKLDFEFB_01688	CDS	783	drrA_2	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
GKLDFEFB_01689	CDS	756	drrC		COG0842	putative doxorubicin resistance ABC transporter permease protein DrrC
GKLDFEFB_01690	CDS	573		2.5.1.17	COG2096	Corrinoid adenosyltransferase
GKLDFEFB_01691	CDS	603				hypothetical protein
GKLDFEFB_01692	CDS	1395				hypothetical protein
GKLDFEFB_01693	CDS	687	lnrK_3		COG2197	Transcriptional regulatory protein LnrK
GKLDFEFB_01694	CDS	2133				hypothetical protein
GKLDFEFB_01695	CDS	450				hypothetical protein
GKLDFEFB_01696	CDS	384	atpC			ATP synthase epsilon chain
GKLDFEFB_01697	CDS	1443	atpD	7.1.2.2		ATP synthase subunit beta
GKLDFEFB_01698	CDS	921	atpG			ATP synthase gamma chain
GKLDFEFB_01699	CDS	1593	atpA	7.1.2.2		ATP synthase subunit alpha
GKLDFEFB_01700	CDS	816	atpH_1			ATP synthase subunit delta
GKLDFEFB_01701	CDS	567	atpF		COG0711	ATP synthase subunit b
GKLDFEFB_01702	CDS	240	atpH_2			ATP synthase subunit c
GKLDFEFB_01703	CDS	813	atpB			ATP synthase subunit a
GKLDFEFB_01704	CDS	438				hypothetical protein
GKLDFEFB_01705	CDS	1365	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
GKLDFEFB_01706	CDS	1338	glyA_1	2.1.2.1	COG0112	Serine hydroxymethyltransferase
GKLDFEFB_01707	CDS	663				hypothetical protein
GKLDFEFB_01708	CDS	648		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
GKLDFEFB_01709	CDS	903	prmC_2	2.1.1.297	COG2890	Release factor glutamine methyltransferase
GKLDFEFB_01710	CDS	1080	prfA		COG0216	Peptide chain release factor 1
GKLDFEFB_01711	CDS	225	rpmE		COG0254	50S ribosomal protein L31
GKLDFEFB_01712	CDS	1128	lcpA_1		COG1316	Cell wall biosynthesis protein LcpA
GKLDFEFB_01713	CDS	2049	rho	3.6.4.-		Transcription termination factor Rho
GKLDFEFB_01714	CDS	918	thrB	2.7.1.39	COG0083	Homoserine kinase
GKLDFEFB_01715	CDS	1077	thrC_1	4.2.3.1	COG0498	Threonine synthase
GKLDFEFB_01716	CDS	1326	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
GKLDFEFB_01717	CDS	1392	lysA_2	4.1.1.20	COG0019	Diaminopimelate decarboxylase
GKLDFEFB_01718	CDS	813				hypothetical protein
GKLDFEFB_01719	CDS	528	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
GKLDFEFB_01720	tRNA	74				tRNA-Arg(ccg)
GKLDFEFB_01721	CDS	789				hypothetical protein
GKLDFEFB_01722	CDS	1758				hypothetical protein
GKLDFEFB_01723	CDS	477				hypothetical protein
GKLDFEFB_01724	CDS	10689	dltA_5	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
GKLDFEFB_01725	CDS	732				hypothetical protein
GKLDFEFB_01726	CDS	1644	lgrD_3			Linear gramicidin synthase subunit D
GKLDFEFB_01727	CDS	1275				hypothetical protein
GKLDFEFB_01728	CDS	1149				hypothetical protein
GKLDFEFB_01729	CDS	1023				hypothetical protein
GKLDFEFB_01730	CDS	1116	Acd	1.3.99.32		Glutaryl-CoA dehydrogenase
GKLDFEFB_01731	CDS	294				hypothetical protein
GKLDFEFB_01732	CDS	909	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
GKLDFEFB_01733	tRNA	94				tRNA-Ala(cgc)
GKLDFEFB_01734	CDS	405				hypothetical protein
GKLDFEFB_01735	CDS	834				hypothetical protein
GKLDFEFB_01736	CDS	765				hypothetical protein
GKLDFEFB_01737	CDS	1233		1.14.15.29	COG2124	Steroid C26-monooxygenase
GKLDFEFB_01738	CDS	765				hypothetical protein
GKLDFEFB_01739	CDS	621				hypothetical protein
GKLDFEFB_01740	CDS	735				hypothetical protein
GKLDFEFB_01741	CDS	1287		1.14.-.-		Cytochrome P450 165B3
GKLDFEFB_01742	CDS	1470	rodA_1		COG0772	putative FtsW-like protein
GKLDFEFB_01743	CDS	1455	pbpA_1		COG0768	Penicillin-binding protein A
GKLDFEFB_01744	CDS	540				hypothetical protein
GKLDFEFB_01745	CDS	837	ylmA_1	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
GKLDFEFB_01746	CDS	1122				hypothetical protein
GKLDFEFB_01747	CDS	948				putative protein
GKLDFEFB_01748	CDS	741				hypothetical protein
GKLDFEFB_01749	CDS	264				hypothetical protein
GKLDFEFB_01750	CDS	1164		3.2.1.14		Exochitinase 1
GKLDFEFB_01751	CDS	1233				hypothetical protein
GKLDFEFB_01752	CDS	1536	tap_3	3.4.14.-		Tripeptidyl aminopeptidase
GKLDFEFB_01753	CDS	1251	styA	1.14.14.11		Styrene monooxygenase StyA
GKLDFEFB_01754	CDS	657				hypothetical protein
GKLDFEFB_01755	CDS	402				hypothetical protein
GKLDFEFB_01756	CDS	498			COG2018	Serine protease inhibitor
GKLDFEFB_01757	CDS	2862				hypothetical protein
GKLDFEFB_01758	CDS	846				hypothetical protein
GKLDFEFB_01759	CDS	711				hypothetical protein
GKLDFEFB_01760	CDS	1365		1.14.-.-		Cytochrome P450 CYP107DY1
GKLDFEFB_01761	CDS	576				hypothetical protein
GKLDFEFB_01762	CDS	858	acm_1	3.2.1.17		Lysozyme M1
GKLDFEFB_01763	CDS	600				hypothetical protein
GKLDFEFB_01764	CDS	2409	lon	3.4.21.53	COG0466	Lon protease
GKLDFEFB_01765	CDS	738				hypothetical protein
GKLDFEFB_01766	CDS	732	speE_1	2.5.1.16		Polyamine aminopropyltransferase
GKLDFEFB_01767	CDS	741	phoP_3		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
GKLDFEFB_01768	CDS	1203	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
GKLDFEFB_01769	CDS	3846	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
GKLDFEFB_01770	CDS	3006				hypothetical protein
GKLDFEFB_01771	CDS	1218	chuR	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
GKLDFEFB_01772	CDS	228				hypothetical protein
GKLDFEFB_01773	CDS	3309				hypothetical protein
GKLDFEFB_01774	CDS	1059				hypothetical protein
GKLDFEFB_01775	CDS	2169				hypothetical protein
GKLDFEFB_01776	CDS	396				hypothetical protein
GKLDFEFB_01777	CDS	177				hypothetical protein
GKLDFEFB_01778	CDS	927				hypothetical protein
GKLDFEFB_01779	CDS	1128				hypothetical protein
GKLDFEFB_01780	CDS	885				hypothetical protein
GKLDFEFB_01781	CDS	564				hypothetical protein
GKLDFEFB_01782	CDS	210				hypothetical protein
GKLDFEFB_01783	CDS	711				hypothetical protein
GKLDFEFB_01784	CDS	495	betI_3			HTH-type transcriptional regulator BetI
GKLDFEFB_01785	CDS	282				hypothetical protein
GKLDFEFB_01786	CDS	612				hypothetical protein
GKLDFEFB_01787	CDS	969	benM_3			HTH-type transcriptional regulator BenM
GKLDFEFB_01788	CDS	231				hypothetical protein
GKLDFEFB_01789	CDS	624	ves			Protein Ves
GKLDFEFB_01790	CDS	963		1.1.1.1		Alcohol dehydrogenase
GKLDFEFB_01791	CDS	303				hypothetical protein
GKLDFEFB_01792	CDS	1263		1.1.1.38		NAD-dependent malic enzyme
GKLDFEFB_01793	CDS	975				hypothetical protein
GKLDFEFB_01794	CDS	945				hypothetical protein
GKLDFEFB_01795	CDS	774	glnQ_2	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
GKLDFEFB_01796	CDS	762	tam_5	2.1.1.144		Trans-aconitate 2-methyltransferase
GKLDFEFB_01797	CDS	630				hypothetical protein
GKLDFEFB_01798	CDS	465				hypothetical protein
GKLDFEFB_01799	CDS	396	sodN	1.15.1.1		Superoxide dismutase [Ni]
GKLDFEFB_01800	CDS	600	cheB_3	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
GKLDFEFB_01801	CDS	1869				hypothetical protein
GKLDFEFB_01802	CDS	858				hypothetical protein
GKLDFEFB_01803	CDS	732				hypothetical protein
GKLDFEFB_01804	CDS	1329				hypothetical protein
GKLDFEFB_01805	CDS	573				hypothetical protein
GKLDFEFB_01806	CDS	2418				hypothetical protein
GKLDFEFB_01807	CDS	3183	afsR_3		COG3629	Regulatory protein AfsR
GKLDFEFB_01808	CDS	987	benM_4			HTH-type transcriptional regulator BenM
GKLDFEFB_01809	CDS	648	snpA_1	3.4.24.77		Extracellular small neutral protease
GKLDFEFB_01810	CDS	546				hypothetical protein
GKLDFEFB_01811	CDS	744				hypothetical protein
GKLDFEFB_01812	CDS	375				hypothetical protein
GKLDFEFB_01813	CDS	375	crcB_1			Putative fluoride ion transporter CrcB
GKLDFEFB_01814	CDS	405				hypothetical protein
GKLDFEFB_01815	CDS	522	crcB_2			Putative fluoride ion transporter CrcB
GKLDFEFB_01816	CDS	738	nanR_2		COG2186	HTH-type transcriptional repressor NanR
GKLDFEFB_01817	CDS	1287	yycB_1		COG2807	putative transporter YycB
GKLDFEFB_01818	CDS	1137				hypothetical protein
GKLDFEFB_01819	CDS	1374	tetX	1.14.13.231	COG0654	Flavin-dependent monooxygenase
GKLDFEFB_01820	CDS	585				hypothetical protein
GKLDFEFB_01821	CDS	1518	mdtD_2			Putative multidrug resistance protein MdtD
GKLDFEFB_01822	CDS	1011				hypothetical protein
GKLDFEFB_01823	CDS	2277	ctpA_1	7.2.2.8	COG2217	Copper-exporting P-type ATPase
GKLDFEFB_01824	CDS	939	fabH_2	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
GKLDFEFB_01825	CDS	432				hypothetical protein
GKLDFEFB_01826	CDS	225				hypothetical protein
GKLDFEFB_01827	CDS	810	glsA	3.5.1.2	COG2066	Thermolabile glutaminase
GKLDFEFB_01828	CDS	831				hypothetical protein
GKLDFEFB_01829	CDS	234				hypothetical protein
GKLDFEFB_01830	CDS	594				hypothetical protein
GKLDFEFB_01831	CDS	921	dcyD	4.4.1.15		D-cysteine desulfhydrase
GKLDFEFB_01832	CDS	1605	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
GKLDFEFB_01833	CDS	297				hypothetical protein
GKLDFEFB_01834	CDS	489				hypothetical protein
GKLDFEFB_01835	CDS	414	rsbW_1	2.7.11.1		Serine-protein kinase RsbW
GKLDFEFB_01836	CDS	963	rpoD			RNA polymerase sigma factor RpoD
GKLDFEFB_01837	CDS	684				hypothetical protein
GKLDFEFB_01838	CDS	909	yegS_2	2.7.1.-		lipid kinase YegS
GKLDFEFB_01839	CDS	258	whiB1_2			Transcriptional regulator WhiB1
GKLDFEFB_01840	CDS	1470	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
GKLDFEFB_01841	CDS	552	comR_1			HTH-type transcriptional repressor ComR
GKLDFEFB_01842	CDS	756	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GKLDFEFB_01843	CDS	171				hypothetical protein
GKLDFEFB_01844	CDS	1542				hypothetical protein
GKLDFEFB_01845	CDS	783	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
GKLDFEFB_01846	CDS	1545	nagZ_1	3.2.1.52		Beta-hexosaminidase
GKLDFEFB_01847	CDS	831	dasC_3		COG0395	Diacetylchitobiose uptake system permease protein DasC
GKLDFEFB_01848	CDS	984	dasB_1		COG1175	Diacetylchitobiose uptake system permease protein DasB
GKLDFEFB_01849	CDS	1272	dasA_1		COG1653	Diacetylchitobiose binding protein DasA
GKLDFEFB_01850	CDS	759	dasR		COG2188	HTH-type transcriptional repressor DasR
GKLDFEFB_01851	CDS	2157	cstA		COG1966	Peptide transporter CstA
GKLDFEFB_01852	CDS	198				hypothetical protein
GKLDFEFB_01853	CDS	276				hypothetical protein
GKLDFEFB_01854	CDS	1635	mctP			Monocarboxylate transport permease protein
GKLDFEFB_01855	CDS	510				hypothetical protein
GKLDFEFB_01856	CDS	1359	tolB_5			Tol-Pal system protein TolB
GKLDFEFB_01857	CDS	1347	tolB_6			Tol-Pal system protein TolB
GKLDFEFB_01858	CDS	2454				hypothetical protein
GKLDFEFB_01859	CDS	1077	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
GKLDFEFB_01860	CDS	1893	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
GKLDFEFB_01861	CDS	642	def_2	3.5.1.88		Peptide deformylase
GKLDFEFB_01862	CDS	987				hypothetical protein
GKLDFEFB_01863	CDS	408				hypothetical protein
GKLDFEFB_01864	CDS	861	sigR		COG1595	ECF RNA polymerase sigma factor SigR
GKLDFEFB_01865	CDS	594				hypothetical protein
GKLDFEFB_01866	CDS	627				hypothetical protein
GKLDFEFB_01867	CDS	777	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
GKLDFEFB_01868	CDS	714				hypothetical protein
GKLDFEFB_01869	CDS	1368	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
GKLDFEFB_01870	CDS	1008	rsgA_1	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
GKLDFEFB_01871	CDS	924			COG3039	IS5 family transposase ISSco3
GKLDFEFB_01872	CDS	324	gdx_1		COG2076	Guanidinium exporter
GKLDFEFB_01873	CDS	630				hypothetical protein
GKLDFEFB_01874	CDS	843	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
GKLDFEFB_01875	CDS	438				hypothetical protein
GKLDFEFB_01876	CDS	1482	bca_1	1.11.1.-		Bromoperoxidase-catalase
GKLDFEFB_01877	CDS	420	furA		COG0735	Transcriptional regulator FurA
GKLDFEFB_01878	CDS	489				hypothetical protein
GKLDFEFB_01879	tRNA	75				tRNA-Met(cat)
GKLDFEFB_01880	CDS	1866				hypothetical protein
GKLDFEFB_01881	tRNA	75				tRNA-Met(cat)
GKLDFEFB_01882	CDS	2829				hypothetical protein
GKLDFEFB_01883	CDS	555				hypothetical protein
GKLDFEFB_01884	CDS	1092	ylbL		COG3480	putative protein YlbL
GKLDFEFB_01885	CDS	180				hypothetical protein
GKLDFEFB_01886	CDS	453	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
GKLDFEFB_01887	CDS	1152				hypothetical protein
GKLDFEFB_01888	CDS	1464				hypothetical protein
GKLDFEFB_01889	CDS	528				hypothetical protein
GKLDFEFB_01890	CDS	759				hypothetical protein
GKLDFEFB_01891	CDS	684				hypothetical protein
GKLDFEFB_01892	CDS	1737				hypothetical protein
GKLDFEFB_01893	CDS	507				hypothetical protein
GKLDFEFB_01894	CDS	1251				hypothetical protein
GKLDFEFB_01895	CDS	1398	ubiB	2.7.-.-		protein kinase UbiB
GKLDFEFB_01896	CDS	201				hypothetical protein
GKLDFEFB_01897	CDS	330				hypothetical protein
GKLDFEFB_01898	CDS	354	whiB_2			Transcriptional regulator WhiB
GKLDFEFB_01899	CDS	333				hypothetical protein
GKLDFEFB_01900	CDS	2274	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
GKLDFEFB_01901	CDS	243		1.-.-.-	COG0695	Putative glutaredoxin.1
GKLDFEFB_01902	CDS	1104				hypothetical protein
GKLDFEFB_01903	CDS	936	nudC	3.6.1.22		NADH pyrophosphatase
GKLDFEFB_01904	CDS	1401	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
GKLDFEFB_01905	CDS	3735	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
GKLDFEFB_01906	CDS	3234	rep_3	3.6.4.12		ATP-dependent DNA helicase Rep
GKLDFEFB_01907	CDS	489				hypothetical protein
GKLDFEFB_01908	CDS	3021				hypothetical protein
GKLDFEFB_01909	CDS	1281	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
GKLDFEFB_01910	CDS	807				hypothetical protein
GKLDFEFB_01911	CDS	978	tal_1	1.1.1.344		dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD(P)(+))
GKLDFEFB_01912	CDS	1251				hypothetical protein
GKLDFEFB_01913	CDS	1980	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GKLDFEFB_01914	CDS	1710	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
GKLDFEFB_01915	CDS	990	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
GKLDFEFB_01916	CDS	1044	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
GKLDFEFB_01917	CDS	1731				hypothetical protein
GKLDFEFB_01918	CDS	1311				hypothetical protein
GKLDFEFB_01919	CDS	948	acoC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system
GKLDFEFB_01920	CDS	219				hypothetical protein
GKLDFEFB_01921	CDS	642	betI_4			HTH-type transcriptional regulator BetI
GKLDFEFB_01922	CDS	228				hypothetical protein
GKLDFEFB_01923	CDS	285				hypothetical protein
GKLDFEFB_01924	CDS	747				hypothetical protein
GKLDFEFB_01925	CDS	2622	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
GKLDFEFB_01926	CDS	873	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GKLDFEFB_01927	CDS	942				hypothetical protein
GKLDFEFB_01928	CDS	153				hypothetical protein
GKLDFEFB_01929	CDS	606				hypothetical protein
GKLDFEFB_01930	CDS	855		3.1.3.97	COG0613	3',5'-nucleoside bisphosphate phosphatase
GKLDFEFB_01931	CDS	639				hypothetical protein
